Suburb,Postcode,Lat,Lng,Domain_id,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,auctionNumberWithdrawn,daysOnMarket,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
Tottenham,3012,-37.8146251,144.8456217,40547,,,,,,,,,,,,,,,,
Tottington,3477,-36.7208653,143.1749726,64107,,,,,,,,,,,,,,,,
Tourello,3363,-37.409312,143.8780526,40567,,,,,,,,,,,,,,,,
Towan,3596,-35.1548064,143.2827118,40577,,,,,,,,,,,,,,,,
Towaninny,3527,-36.0005012,143.2611514,40597,,,,,,,,,,,,,,,,
Towaninny South,3527,-36.0005012,143.2611514,48057,,,,,,,,,,,,,,,,
Tower Hill,3283,-38.2179522,142.2337184,40607,,,,,,,,,,,,,,,,
Towong,3707,-36.4104992,147.9162555,40617,,,,,,,,,,,,,,,,
Towong Upper,3707,-36.4104992,147.9162555,40627,,,,,,,,,,,,,,,,
Trafalgar,3824,-38.2177192,146.1812023,40637,,,,,,,,,,,,,,,,
Trafalgar East,3824,-38.2177192,146.1812023,40657,,,,,,,,,,,,,,,,
Trafalgar South,3824,-38.2177192,146.1812023,40667,,,,,,,,,,,,,,,,
Tragowel,3579,-35.7583662,143.8671868,40677,,,,,,,,,,,,,,,,
Traralgon East,3844,-38.2728501,146.5840737,40697,,,,,,,,,,,,,,,,
Traralgon South,3844,-38.2728501,146.5840737,40717,,,,,,,,,,,,,,,,
Travancore,3032,-37.7773364,144.9006313,40727,,,,,,,,,,,,,,,,
Trawalla,3373,-37.4528631,143.3474304,40737,,,,,,,,,,,,,,,,
Trawool,3660,-37.0435482,145.2480193,40747,,,,,,,,,,,,,,,,
Tremont,3785,-37.8782906,145.3171139,40767,,,,,,,,,,,,,,,,
Trentham,3458,-37.459275,144.3685809,40787,,,,,,,,,,,,,,,,
Trentham East,3458,-37.459275,144.3685809,40807,,,,,,,,,,,,,,,,
Tresco,3583,-35.5135995,143.6827007,40827,,,,,,,,,,,,,,,,
Tresco West,3584,-35.4661938,143.6285244,40857,,,,,,,,,,,,,,,,
Trida,3953,-38.4586497,146.002705,40887,,,,,,,,,,,,,,,,
Truganina,3029,-37.8282806,144.7082568,40897,,,,,,,,,,,,,,,,
Tuerong,3915,-38.3059216,145.1265477,40927,,,,,,,,,,,,,,,,
Tulkara,3384,-36.9882754,143.0888943,64127,,,,,,,,,,,,,,,,
Tullamarine,3043,-37.7044206,144.8786231,40947,,,,,,,,,,,,,,,,
Tungamah,3728,-36.1554528,145.9135867,40977,,,,,,,,,,,,,,,,
Turoar,3546,-35.0979662,142.9599661,40997,,,,,,,,,,,,,,,,
Turriff,3488,-35.4327537,142.4678659,41007,,,,,,,,,,,,,,,,
Turriff East,3488,-35.4327537,142.4678659,48067,,,,,,,,,,,,,,,,
Turtons Creek,3960,-38.9962856,146.3376699,41017,,,,,,,,,,,,,,,,
Tutye,3490,-35.3571245,141.5991643,41027,,,,,,,,,,,,,,,,
Tyaak,3658,-37.2372916,145.093449,41037,,,,,,,,,,,,,,,,
Tyabb,3913,-38.2651079,145.1706992,41047,,,,,,,,,,,,,,,,
Tyenna,3533,-35.3404178,142.7884171,52477,,,,,,,,,,,,,,,,
Tylden South,3444,-37.1335012,144.5656396,41087,,,,,,,,,,,,,,,,
Tynong,3813,-38.0477423,145.6356577,41107,,,,,,,,,,,,,,,,
Tynong North,3813,-38.0477423,145.6356577,41117,,,,,,,,,,,,,,,,
Tyntynder,3586,-35.2818109,143.5094722,41127,,,,,,,,,,,,,,,,
Tyntynder South,3586,-35.2818109,143.5094722,41147,,,,,,,,,,,,,,,,
Tyrendarra,3285,-38.2498873,141.9822579,41157,,,,,,,,,,,,,,,,
Tyrendarra East,3285,-38.2498873,141.9822579,41167,,,,,,,,,,,,,,,,
Tyrrell Downs,3533,-35.3404178,142.7884171,41187,,,,,,,,,,,,,,,,
Ullina,3370,-37.261355,143.8020236,48767,,,,,,,,,,,,,,,,
Ullswater,3318,-37.0613621,141.3050851,41207,,,,,,,,,,,,,,,,
Ultima,3544,-35.4401221,143.1749726,41217,,,,,,,,,,,,,,,,
Ultima East,3544,-35.4401221,143.1749726,41227,,,,,,,,,,,,,,,,
Ulupna,3641,-35.9078595,145.4471613,41237,,,,,,,,,,,,,,,,
Undera,3629,-36.2976747,145.2922335,41247,,,,,,,,,,,,,,,,
Underbool,3509,-35.1414078,141.7255991,41257,,,,,,,,,,,,,,,,
Upotipotpon,3669,-36.6078959,145.7133909,52037,,,,,,,,,,,,,,,,
Upper Ferntree Gully,3156,-37.9368007,145.3032906,41327,,,,,,,,,,,,,,,,
Upper Gundowring,3691,-36.2373927,146.9661233,41347,,,,,,,,,,,,,,,,
Upper Lurg,3673,-36.675664,146.1588712,41367,,,,,,,,,,,,,,,,
Upper Plenty,3756,-37.4071549,144.9832134,41377,,,,,,,,,,,,,,,,
Upton Hill,3664,-36.9214551,145.3364703,52017,,,,,,,,,,,,,,,,
Upwey,3158,-37.9039829,145.3309395,41407,,,,,,,,,,,,,,,,
Valencia Creek,3860,-37.6951451,146.9661233,41427,,,,,,,,,,,,,,,,
Vasey,3407,-37.2543103,141.8100218,41437,,,,,,,,,,,,,,,,
Vaughan,3451,-37.0991896,144.1938221,41447,,,,,,,,,,,,,,,,
Ventnor,3922,-38.4898703,145.2038278,41467,,,,,,,,,,,,,,,,
Venus Bay,3956,-38.675332,145.8690603,41487,,,,,,,,,,,,,,,,
Vermont,3133,-37.8500602,145.1983055,41507,,,,,,,,,,,,,,,,
Vermont South,3133,-37.8500602,145.1983055,41517,,,,,,,,,,,,,,,,
Vervale,3814,-38.0999051,145.6800684,41537,,,,,,,,,,,,,,,,
Vesper,3833,-37.7865626,146.0696009,41547,,,,,,,,,,,,,,,,
Victoria Point,3294,-37.6658132,142.318772,41587,,,,,,,,,,,,,,,,
Victoria Valley,3294,-37.6658132,142.318772,41597,,,,,,,,,,,,,,,,
Viewbank,3084,-37.7436031,145.0769045,41617,,,,,,,,,,,,,,,,
Vinifera,3591,-35.205935,143.4014055,41627,,,,,,,,,,,,,,,,
Violet Town,3669,-36.6078959,145.7133909,41637,,,,,,,,,,,,,,,,
Vite Vite,3325,-37.9076784,143.1749726,41647,,,,,,,,,,,,,,,,
Vite Vite North,3325,-37.9076784,143.1749726,41657,,,,,,,,,,,,,,,,
Waaia,3637,-35.9530351,145.2922335,41677,,,,,,,,,,,,,,,,
Waarre,3269,-38.6344019,143.1104044,41707,,,,,,,,,,,,,,,,
Waggarandall,3646,-36.2251044,145.7133909,48777,,,,,,,,,,,,,,,,
Wahgunyah,3687,-35.9852648,146.4383942,41747,,,,,,,,,,,,,,,,
Wahring,3608,-36.7719697,145.1155133,41767,,,,,,,,,,,,,,,,
Wairewa,3887,-37.6989476,148.0299382,41787,,,,,,,,,,,,,,,,
Waitchie,3544,-35.4401221,143.1749726,41797,,,,,,,,,,,,,,,,
Wal Wal,3385,-36.9066682,142.6600232,64137,,,,,,,,,,,,,,,,
Walhalla East,3825,-38.0474021,146.2929381,51947,,,,,,,,,,,,,,,,
Walkerville,3956,-38.675332,145.8690603,41847,,,,,,,,,,,,,,,,
Walkerville North,3956,-38.675332,145.8690603,145357,,,,,,,,,,,,,,,,
Walkerville South,3956,-38.675332,145.8690603,41867,,,,,,,,,,,,,,,,
Wallace,3352,-37.7122033,143.8671868,41877,,,,,,,,,,,,,,,,
Wallacedale,3303,-37.9603082,141.5570726,41887,,,,,,,,,,,,,,,,
Wallagaraugh,3891,-37.5126059,149.5642369,41897,,,,,,,,,,,,,,,,
Wallaloo,3387,-36.8204775,142.8312661,64147,,,,,,,,,,,,,,,,
Wallaloo East,3387,-36.8204775,142.8312661,64157,,,,,,,,,,,,,,,,
Wallan,3756,-37.4071549,144.9832134,41947,,,,,,,,,,,,,,,,
Wallinduc,3351,-37.6978029,143.0029169,41967,,,,,,,,,,,,,,,,
Wallington,3222,-38.2049453,144.5875645,104537,,,,,,,,,,,,,,,,
Walmer,3463,-36.9483008,143.9759139,41997,,,,,,,,,,,,,,,,
Walpa,3875,-37.6874281,147.5532762,42017,,,,,,,,,,,,,,,,
Walpeup,3507,-35.115573,142.0639245,42027,,,,,,,,,,,,,,,,
Walwa,3709,-36.0696807,147.6892483,42037,,,,,,,,,,,,,,,,
Wanalta,3612,-36.602205,145.005249,42047,,,,,,,,,,,,,,,,
Wandana Heights,3216,-38.1747227,144.3139277,42057,,,,,,,,,,,,,,,,
Wandella,3579,-35.7583662,143.8671868,42067,,,,,,,,,,,,,,,,
Wandiligong,3744,-36.7907956,146.9773826,42077,,,,,,,,,,,,,,,,
Wandin East,3139,-37.8251456,145.5579927,42097,,,,,,,,,,,,,,,,
Wandin North,3139,-37.8251456,145.5579927,42107,,,,,,,,,,,,,,,,
Wandong,3758,-37.3787648,145.0383133,42147,,,,,,,,,,,,,,,,
Wandown,3549,-34.7552395,142.7455935,42167,,,,,,,,,,,,,,,,
Wangarabell,3891,-37.5126059,149.5642369,42197,,,,,,,,,,,,,,,,
Wangaratta,3677,-36.3742363,146.3264849,42227,,,,,,,,,,,,,,,,
Wangie,3530,-35.7166782,143.1534436,42287,,,,,,,,,,,,,,,,
Wangoom,3279,-38.1923617,142.6279608,42307,,,,,,,,,,,,,,,,
Wantirna,3152,-37.8668518,145.220397,42327,,,,,,,,,,,,,,,,
Wantirna South,3152,-37.8668518,145.220397,42337,,,,,,,,,,,,,,,,
Waranga,3616,-36.4591947,145.2038278,48787,,,,,,,,,,,,,,,,
Waranga Shores,3612,-36.602205,145.005249,48797,,,,,,,,,,,,,,,,
Waratah Bay,3959,-38.760009,146.0696009,42387,,,,,,,,,,,,,,,,
Warburton,3799,-37.6990844,145.8023118,42407,,,,,,,,,,,,,,,,
Wargan,3505,-34.189156,141.8100218,42437,,,,,,,,,,,,,,,,
Warmur,3482,-36.1476587,142.8312661,42447,,,,,,,,,,,,,,,,
Warncoort,3243,-38.4455968,143.8020236,42457,,,,,,,,,,,,,,,,
Warne,3530,-35.7166782,143.1534436,42467,,,,,,,,,,,,,,,,
Warneet,3980,-38.2092442,145.3917982,42477,,,,,,,,,,,,,,,,
Warrabkook,3286,-38.0490245,141.9791849,42487,,,,,,,,,,,,,,,,
Warracknabeal,3393,-36.2167744,142.4039296,42497,,,,,,,,,,,,,,,,
Warragul,3820,-38.1692482,145.9469958,42517,,,,,,,,,,,,,,,,
Warragul West,3821,-38.0844084,146.002705,42577,,,,,,,,,,,,,,,,
Warrandyte,3113,-37.7386037,145.2148736,42597,,,,,,,,,,,,,,,,
Warrandyte South,3134,-37.7900435,145.2424941,42617,,,,,,,,,,,,,,,,
Warranwood,3134,-37.7900435,145.2424941,42627,,,,,,,,,,,,,,,,
Warrayure,3301,-37.7255033,141.8945505,42647,,,,,,,,,,,,,,,,
Warrenbayne,3670,-36.6394628,145.8690603,42657,,,,,,,,,,,,,,,,
Warrenmang,3478,-37.0021242,143.2827118,42677,,,,,,,,,,,,,,,,
Warrion,3249,-38.36853,143.4338092,42687,,,,,,,,,,,,,,,,
Warrnambool,3280,-38.3603292,142.4678659,42697,,,,,,,,,,,,,,,,
Warrong,3283,-38.2179522,142.2337184,42727,,,,,,,,,,,,,,,,
Watchem,3482,-36.1476587,142.8312661,42757,,,,,,,,,,,,,,,,
Watchem West,3482,-36.1476587,142.8312661,42767,,,,,,,,,,,,,,,,
Watchupga,3485,-35.6652195,142.7455935,42777,,,,,,,,,,,,,,,,
Waterford Park,3658,-37.2372916,145.093449,42807,,,,,,,,,,,,,,,,
Waterloo,3373,-37.4528631,143.3474304,42827,,,,,,,,,,,,,,,,
Waterways,3195,-38.0005492,145.1044805,42857,,,,,,,,,,,,,,,,
Watsonia,3087,-37.7019248,145.0851764,42887,,,,,,,,,,,,,,,,
Watsonia North,3087,-37.7019248,145.0851764,42897,,,,,,,,,,,,,,,,
Watsons Creek,3097,-37.6897828,145.2369693,42907,,,,,,,,,,,,,,,,
Wattle Bank,3995,-38.6238593,145.6023644,42927,,,,,,,,,,,,,,,,
Wattle Creek,3384,-36.9882754,143.0888943,42937,,,,,,,,,,,,,,,,
Wattle Glen,3096,-37.6683887,145.1872619,42957,,,,,,,,,,,,,,,,
Wattle Hill,3237,-38.6505708,143.4554195,42967,,,,,,,,,,,,,,,,
Waurn Ponds,3216,-38.1747227,144.3139277,43007,,,,,,,,,,,,,,,,
Wedderburn Junction,3518,-36.424265,143.6068646,43087,,,,,,,,,,,,,,,,
Wee Wee Rup,3568,-35.8021206,144.215646,43097,,,,,,,,,,,,,,,,
Weeaproinah,3237,-38.6505708,143.4554195,43107,,,,,,,,,,,,,,,,
Weering,3251,-38.1418099,143.6718623,43117,,,,,,,,,,,,,,,,
Weerite,3260,-38.1491105,143.1319209,43127,,,,,,,,,,,,,,,,
Wehla,3518,-36.424265,143.6068646,43147,,,,,,,,,,,,,,,,
Welshmans Reef,3462,-37.0911657,144.0630048,43177,,,,,,,,,,,,,,,,
Welshpool,3966,-38.6286899,146.4383942,43187,,,,,,,,,,,,,,,,
Wemen,3549,-34.7552395,142.7455935,43197,,,,,,,,,,,,,,,,
Wendouree,3355,-37.5089149,143.7911684,43237,,,,,,,,,,,,,,,,
Wensleydale,3241,-38.260588,143.9541563,43267,,,,,,,,,,,,,,,,
Werona,3364,-37.3708363,143.9541563,43287,,,,,,,,,,,,,,,,
Werribee,3030,-37.938058,144.6753231,43317,,,,,,,,,,,,,,,,
Werribee South,3030,-37.938058,144.6753231,43337,,,,,,,,,,,,,,,,
Werrimull,3496,-34.3907124,141.4309582,43347,,,,,,,,,,,,,,,,
Wesburn,3799,-37.6990844,145.8023118,43357,,,,,,,,,,,,,,,,
West Bendigo,3550,-36.7665875,144.2920769,43367,,,,,,,,,,,,,,,,
West Creek,3992,-38.5123976,145.6023644,43377,,,,,,,,,,,,,,,,
West Footscray,3012,-37.8146251,144.8456217,43407,,,,,,,,,,,,,,,,
West Melbourne,3003,-37.8114504,144.9253974,43457,,,,,,,,,,,,,,,,
West Wodonga,3690,-36.1118041,146.8423556,43497,,,,,,,,,,,,,,,,
Westby,3579,-35.7583662,143.8671868,43527,,,,,,,,,,,,,,,,
Westmeadows,3049,-37.6707522,144.8896264,43577,,,,,,,,,,,,,,,,
Westmere,3351,-37.6978029,143.0029169,43597,,,,,,,,,,,,,,,,
Whanregarwen,3714,-37.1872994,145.6245586,43617,,,,,,,,,,,,,,,,
Wharparilla,3564,-36.1149809,144.6314321,43627,,,,,,,,,,,,,,,,
Wheelers Hill,3150,-37.8921876,145.1706992,43647,,,,,,,,,,,,,,,,
Whipstick,3556,-36.6478425,144.1938221,43667,,,,,,,,,,,,,,,,
Whirily,3483,-35.9221523,142.8312661,43677,,,,,,,,,,,,,,,,
White Hills,3550,-36.7665875,144.2920769,43697,,,,,,,,,,,,,,,,
Whiteheads Creek,3660,-37.0435482,145.2480193,43707,,,,,,,,,,,,,,,,
Whitelaw,3950,-38.4372473,145.8245558,43717,,,,,,,,,,,,,,,,
Whitfield,3733,-36.748307,146.4160017,43737,,,,,,,,,,,,,,,,
Whittington,3219,-38.176358,144.3849841,43767,,,,,,,,,,,,,,,,
Whittlesea,3757,-37.4666309,145.1596592,43777,,,,,,,,,,,,,,,,
Whoorel,3243,-38.4455968,143.8020236,43787,,,,,,,,,,,,,,,,
Whorouly,3735,-36.5231859,146.5840737,43797,,,,,,,,,,,,,,,,
Whorouly East,3735,-36.5231859,146.5840737,43807,,,,,,,,,,,,,,,,
Whorouly South,3735,-36.5231859,146.5840737,43817,,,,,,,,,,,,,,,,
Whroo,3612,-36.602205,145.005249,43827,,,,,,,,,,,,,,,,
Wickliffe,3379,-37.5195066,142.6172766,43837,,,,,,,,,,,,,,,,
Wilby,3728,-36.1554528,145.9135867,43847,,,,,,,,,,,,,,,,
Wild Dog Valley,3953,-38.4586497,146.002705,43857,,,,,,,,,,,,,,,,
Wildwood,3429,-37.5424727,144.7192376,43867,,,,,,,,,,,,,,,,
Wilkur,3393,-36.2167744,142.4039296,43877,,,,,,,,,,,,,,,,
Willangie,3485,-35.6652195,142.7455935,43887,,,,,,,,,,,,,,,,
Willatook,3283,-38.2179522,142.2337184,43897,,,,,,,,,,,,,,,,
Willaura,3379,-37.5195066,142.6172766,43927,,,,,,,,,,,,,,,,
Willaura North,3379,-37.5195066,142.6172766,43937,,,,,,,,,,,,,,,,
Willenabrina,3393,-36.2167744,142.4039296,43947,,,,,,,,,,,,,,,,
Williams Landing,3027,-37.8614859,144.7439497,48227,,,,,,,,,,,,,,,,
Williamstown,3016,-37.8571449,144.8813738,43967,,,,,,,,,,,,,,,,
Williamstown North,3016,-37.8571449,144.8813738,43977,,,,,,,,,,,,,,,,
Willow Grove,3825,-38.0474021,146.2929381,43987,,,,,,,,,,,,,,,,
Willowmavin,3764,-37.2531649,144.9171412,43997,,,,,,,,,,,,,,,,
Willowvale,3360,-37.7370214,143.5202874,44007,,,,,,,,,,,,,,,,
Willung,3847,-38.2317005,146.8086278,44017,,,,,,,,,,,,,,,,
Willung South,3847,-38.2317005,146.8086278,48817,,,,,,,,,,,,,,,,
Wilsons Hill,3515,-36.8284445,144.0630048,44047,,,,,,,,,,,,,,,,
Wilsons Promontory,3960,-38.9962856,146.3376699,44057,,,,,,,,,,,,,,,,
Wimbledon Heights,3922,-38.4898703,145.2038278,44067,,,,,,,,,,,,,,,,
Winchelsea,3241,-38.260588,143.9541563,44087,,,,,,,,,,,,,,,,
Winchelsea South,3241,-38.260588,143.9541563,44097,,,,,,,,,,,,,,,,
Windsor,3181,-37.8544481,144.996985,44117,,,,,,,,,,,,,,,,
Wingan River,3891,-37.5126059,149.5642369,44137,,,,,,,,,,,,,,,,
Wingeel,3321,-38.1130535,143.9541563,44147,,,,,,,,,,,,,,,,
Winjallok,3477,-36.7208653,143.1749726,64167,,,,,,,,,,,,,,,,
Winlaton,3585,-35.4094202,143.5202874,44187,,,,,,,,,,,,,,,,
Winnambool,3546,-35.0979662,142.9599661,44197,,,,,,,,,,,,,,,,
Winnap,3304,-37.9678788,141.3889736,44207,,,,,,,,,,,,,,,,
Winslow,3281,-38.2466034,142.5532048,44237,,,,,,,,,,,,,,,,
Winton,3673,-36.675664,146.1588712,44257,,,,,,,,,,,,,,,,
Winton North,3673,-36.675664,146.1588712,44267,,,,,,,,,,,,,,,,
Wirrate,3608,-36.7719697,145.1155133,44277,,,,,,,,,,,,,,,,
Wodonga,3690,-36.1118041,146.8423556,44317,,,,,,,,,,,,,,,,
Wollert,3750,-37.5891893,144.9942305,44357,,,,,,,,,,,,,,,,
Won Wron,3971,-38.5613687,146.6065057,44417,,,,,,,,,,,,,,,,
Wonga,3960,-38.9962856,146.3376699,44427,,,,,,,,,,,,,,,,
Wonga Park,3115,-37.7347069,145.2590707,44437,,,,,,,,,,,,,,,,
Wongarra,3234,-38.6077436,143.8454596,104557,,,,,,,,,,,,,,,,
Wonnangatta,3737,-36.8466834,146.6962857,52397,,,,,,,,,,,,,,,,
Wonthaggi,3995,-38.6238593,145.6023644,44467,,,,,,,,,,,,,,,,
Wonyip,3962,-38.6183432,146.3488562,44517,,,,,,,,,,,,,,,,
Wood Wood,3596,-35.1548064,143.2827118,44527,,,,,,,,,,,,,,,,
Woodend,3442,-37.3324774,144.5437205,44557,,,,,,,,,,,,,,,,
Woodend North,3442,-37.3324774,144.5437205,44567,,,,,,,,,,,,,,,,
Woodfield,3715,-36.9771194,145.7356129,44597,,,,,,,,,,,,,,,,
Woodford,3281,-38.2466034,142.5532048,44607,,,,,,,,,,,,,,,,
Woodglen,3875,-37.6874281,147.5532762,44617,,,,,,,,,,,,,,,,
Woodhouse,3294,-37.6658132,142.318772,44627,,,,,,,,,,,,,,,,
Woodleigh,3945,-38.3930465,145.6911745,44637,,,,,,,,,,,,,,,,
Woodside,3874,-38.5234965,146.8985944,44687,,,,,,,,,,,,,,,,
Woodside Beach,3874,-38.5234965,146.8985944,44707,,,,,,,,,,,,,,,,
Woodside North,3874,-38.5234965,146.8985944,44717,,,,,,,,,,,,,,,,
Woodstock,3751,-37.5365105,145.0603633,44737,,,,,,,,,,,,,,,,
Woodstock on Loddon,3551,-36.8021738,144.4779988,44757,,,,,,,,,,,,,,,,
Woodstock West,3463,-36.9483008,143.9759139,44777,,,,,,,,,,,,,,,,
Woodvale,3556,-36.6478425,144.1938221,44787,,,,,,,,,,,,,,,,
Woolamai,3995,-38.6238593,145.6023644,44817,,,,,,,,,,,,,,,,
Woolenook,3860,-37.6951451,146.9661233,44837,,,,,,,,,,,,,,,,
Woolshed Flat,3518,-36.424265,143.6068646,44877,,,,,,,,,,,,,,,,
Woolsthorpe,3276,-38.0951382,142.4891909,44887,,,,,,,,,,,,,,,,
Woomelang,3485,-35.6652195,142.7455935,44907,,,,,,,,,,,,,,,,
Wooragee,3747,-36.3851254,146.6962857,44917,,,,,,,,,,,,,,,,
Woorarra East,3962,-38.6183432,146.3488562,44957,,,,,,,,,,,,,,,,
Woorarra West,3960,-38.9962856,146.3376699,44967,,,,,,,,,,,,,,,,
Wooreen,3953,-38.4586497,146.002705,44977,,,,,,,,,,,,,,,,
Woori Yallock,3139,-37.8251456,145.5579927,44987,,,,,,,,,,,,,,,,
Woorinen,3589,-35.2667175,143.4662269,45007,,,,,,,,,,,,,,,,
Woorinen North,3589,-35.2667175,143.4662269,45027,,,,,,,,,,,,,,,,
Woorinen South,3588,-35.2972762,143.4446136,45037,,,,,,,,,,,,,,,,
Woorndoo,3272,-38.002399,142.8312661,45057,,,,,,,,,,,,,,,,
Wooroonook,3525,-36.2125211,143.4338092,45067,,,,,,,,,,,,,,,,
Wootong Vale,3315,-37.4420537,141.7255991,45087,,,,,,,,,,,,,,,,
Wroxham,3891,-37.5126059,149.5642369,45117,,,,,,,,,,,,,,,,
Wunghnu,3635,-36.1592629,145.3364703,45157,,,,,,,,,,,,,,,,
Wurdiboluc,3241,-38.260588,143.9541563,45177,,,,,,,,,,,,,,,,
Wurruk,3850,-38.096577,147.0675028,45197,,,,,,,,,,,,,,,,
Wycheproof,3527,-36.0005012,143.2611514,45217,,,,,,,,,,,,,,,,
Wycheproof South,3527,-36.0005012,143.2611514,45227,,,,,,,,,,,,,,,,
Wychitella North,3525,-36.2125211,143.4338092,45257,,,,,,,,,,,,,,,,
Wye River,3234,-38.6077436,143.8454596,104567,,,,,,,,,,,,,,,,
Wyelangta,3237,-38.6505708,143.4554195,45287,,,,,,,,,,,,,,,,
Wyndham Vale,3024,-37.8706337,144.5875645,45307,,,,,,,,,,,,,,,,
Wyuna,3620,-36.2508546,145.093449,45327,,,,,,,,,,,,,,,,
Wyuna East,3620,-36.2508546,145.093449,45337,,,,,,,,,,,,,,,,
Yaapeet,3424,-35.8357024,141.9791849,45347,,,,,,,,,,,,,,,,
Yabba North,3646,-36.2251044,145.7133909,45367,,,,,,,,,,,,,,,,
Yabba South,3646,-36.2251044,145.7133909,45377,,,,,,,,,,,,,,,,
Yackandandah,3749,-36.3378001,146.8536008,45397,,,,,,,,,,,,,,,,
Yalca,3637,-35.9530351,145.2922335,45407,,,,,,,,,,,,,,,,
Yallambie,3085,-37.7248812,145.0769045,45427,,,,,,,,,,,,,,,,
Yalla-Y-Poora,3378,-37.5026752,143.0244018,45417,,,,,,,,,,,,,,,,
Yambuk,3285,-38.2498873,141.9822579,45467,,,,,,,,,,,,,,,,
Yambuna,3621,-36.2331845,144.9832134,45487,,,,,,,,,,,,,,,,
Yan Yean,3755,-37.5474779,145.1486206,45527,,,,,,,,,,,,,,,,
Yando,3537,-36.0772722,143.6935405,45577,,,,,,,,,,,,,,,,
Yandoit Hills,3461,-37.286475,144.1938221,45597,,,,,,,,,,,,,,,,
Yangery,3283,-38.2179522,142.2337184,45607,,,,,,,,,,,,,,,,
Yannathan,3981,-38.1825837,145.5912693,45617,,,,,,,,,,,,,,,,
Yarck,3719,-37.0473079,145.6023644,45637,,,,,,,,,,,,,,,,
Yarpturk,3283,-38.2179522,142.2337184,45647,,,,,,,,,,,,,,,,
Yarra Glen,3775,-37.6158673,145.3807298,45657,,,,,,,,,,,,,,,,
Yarra Junction,3797,-37.8447909,145.702282,45677,,,,,,,,,,,,,,,,
Yarraberb,3516,-36.6251143,144.0194472,45697,,,,,,,,,,,,,,,,
Yarragon,3823,-38.2245094,146.0584482,45707,,,,,,,,,,,,,,,,
Yarragon South,3823,-38.2245094,146.0584482,45717,,,,,,,,,,,,,,,,
Yarram,3971,-38.5613687,146.6065057,45737,,,,,,,,,,,,,,,,
Yarrambat,3091,-37.6404295,145.1320653,45747,,,,,,,,,,,,,,,,
Yarraville,3013,-37.819811,144.8813738,45777,,,,,,,,,,,,,,,,
Yarrawalla,3575,-36.0765288,144.1283863,45807,,,,,,,,,,,,,,,,
Yarrawonga,3730,-36.0520717,145.8913207,45827,,,,,,,,,,,,,,,,
Yarrawonga South,3730,-36.0520717,145.8913207,45837,,,,,,,,,,,,,,,,
Yatchaw,3301,-37.7255033,141.8945505,45887,,,,,,,,,,,,,,,,
Yawong Hills,3478,-37.0021242,143.2827118,45907,,,,,,,,,,,,,,,,
Yea,3717,-37.3030137,145.402868,45917,,,,,,,,,,,,,,,,
Yellingbo,3139,-37.8251456,145.5579927,45947,,,,,,,,,,,,,,,,
Yelta,3505,-34.189156,141.8100218,45957,,,,,,,,,,,,,,,,
Yeodene,3249,-38.36853,143.4338092,45987,,,,,,,,,,,,,,,,
Yering,3770,-37.7057909,145.4250118,45997,,,,,,,,,,,,,,,,
Yeungroon,3525,-36.2125211,143.4338092,46007,,,,,,,,,,,,,,,,
Yeungroon East,3525,-36.2125211,143.4338092,46017,,,,,,,,,,,,,,,,
Yielima,3638,-36.0388917,145.2038278,46027,,,,,,,,,,,,,,,,
Yinnar,3869,-38.3637637,146.3712327,46047,,,,,,,,,,,,,,,,
Yinnar South,3869,-38.3637637,146.3712327,46057,,,,,,,,,,,,,,,,
York Plains,3477,-36.7208653,143.1749726,70367,,,,,,,,,,,,,,,,
Youanmite,3646,-36.2251044,145.7133909,46067,,,,,,,,,,,,,,,,
Youarang,3728,-36.1554528,145.9135867,46077,,,,,,,,,,,,,,,,
Yulecart,3301,-37.7255033,141.8945505,46087,,,,,,,,,,,,,,,,
Yundool,3727,-36.2467001,145.958135,46097,,,,,,,,,,,,,,,,
Yuroke,3063,-37.5930751,144.8401227,46107,,,,,,,,,,,,,,,,
Yuulong,3237,-38.6505708,143.4554195,46117,,,,,,,,,,,,,,,,
Zeerust,3634,-36.2266803,145.4250118,46127,,,,,,,,,,,,,,,,
